0 1.69277e-05
11 0.000102997
22 0.0217569
33 1.50204e-05
44 6.91414e-06
55 0.000420094
66 0.000466108
77 0.000589132
88 9.77516e-06
99 0.000562906
110 0.00069809
121 6.10352e-05
132 0.00048995
143 0.000607967
154 0.000725031
165 0.000806093
176 0.000738859
187 0.000850916
198 0.000931978
209 0.000989914
220 0.000977993
231 0.00299811
242 0.00113797
253 0.00116491
264 0.00122595
275 0.00126696
286 0.00135398
297 0.00142288
308 0.00144291
319 0.00344801
330 0.00154686
341 0.00159502
352 0.00163484
363 1.00136e-05
374 0.00346208
385 0.00179505
396 0.00379705
407 0.00190687
418 0.00190616
429 0.00205112
440 0.00207996
451 0.00402689
462 0.00219607
473 0.00218296
484 0.002244
495 0.00237203
506 0.00430894
517 0.00274301
528 0.00217104
539 0.00252509
550 0.00457001
561 0.00266409
572 0.00262499
583 0.00272608
594 0.00472498
605 0.0028851
616 0.002913
627 0.00292993
638 0.004987
649 0.003052
660 0.00317311
671 0.00317883
682 0.00516605
693 0.00330281
704 0.00329304
715 0.00536799
726 0.003438
737 0.00345206
748 0.00549912
759 0.00357223
770 0.00367284
781 0.00564194
792 0.00372386
803 0.00380707
814 0.00583196
825 0.00393605
836 0.0039711
847 0.00600505
858 0.00409412
869 0.00429392
880 0.00590205
891 0.00422883
902 0.00621605
913 0.00431919
924 0.00436592
935 0.00638103
946 0.00449586
957 0.00652409
968 0.00459003
979 0.00657797
990 0.00471306
1001 0.00474191
1012 0.00676513
1023 0.00488305
1034 0.00681496
1045 0.00499392
1056 0.00696921
1067 0.00510502
1078 0.00705504
1089 0.005162
1100 0.00513792
1111 0.00726199
1122 0.00533509
1133 0.00733304
1144 0.00546002
1155 0.00738096
1166 0.00559998
1177 0.00750899
1188 0.00573993
1199 0.00763416
1210 0.00572491
1221 0.0077889
1232 0.00782299
1243 0.00585103
1254 0.00798202
1265 0.00607109
1276 0.00788999
1287 0.00609422
1298 0.00818014
1309 0.00625396
1320 0.008214
1331 0.00825882
1342 0.00640702
1353 0.00836992
1364 0.00653696
1375 0.00845504
1386 0.00664997
1397 0.00856614
1408 0.00866699
1419 0.00678587
1430 0.0087409
1441 0.00878906
1452 0.00696111
1463 0.00889015
1474 0.00705314
1485 0.00897813
1496 0.00908494
1507 0.0071969
1518 0.00912189
1529 0.00924587
1540 0.00729704
1551 0.00931501
1562 0.00939703
1573 0.00749588
1584 0.00951791
1595 0.00949121
1606 0.00763702
1617 0.00963998
1628 0.00969791
1639 0.00976205
1650 0.00788188
1661 0.00983
1672 0.00993991
1683 0.00805807
1694 0.010016
1705 0.0100591
1716 0.0101321
1727 0.0082531
1738 0.0102351
1749 0.0103059
1760 0.010334
1771 0.00844216
1782 0.010464
1793 0.0105529
1804 0.010479
1815 0.00863218
1826 0.0106108
1837 0.0107498
1848 0.0107641
1859 0.0107689
1870 0.00893211
1881 0.0109301
1892 0.011019
1903 0.010998
1914 0.011086
1925 0.0111151
1936 0.00925612
1947 0.011205
1958 0.0112989
1969 0.0150402
1980 0.011471
1991 0.011636
2002 0.01157
2013 0.00976014
2024 0.011744
2035 0.0117772
2046 0.0118699
2057 0.0118818
2068 0.012018
2079 0.0119839
2090 0.0120349
2101 0.0121031
2112 0.0121701
2123 0.012187
2134 0.010407
2145 0.0122371
2156 0.012346
2167 0.01247
2178 0.012464
2189 0.00141501
2200 0.001477
2211 0.0015502
2222 0.00151515
2233 0.00163698
2244 0.00176692
2255 0.00172806
2266 0.00180697
2277 0.00186491
2288 0.00188088
2299 0.00194311
2310 0.00207019
2321 0.0020349
2332 0.00211906
2343 0.00211596
2354 0.00221992
2365 0.00233197
2376 0.00232506
2387 0.00238919
2398 0.00239706
2409 0.0025022
2420 0.00258899
2431 0.00264692
2442 0.00456405
2453 0.00269294
2464 0.00277209
2475 0.00281811
2486 0.00286102
2497 0.0029161
2508 0.00295115
2519 0.00307989
2530 0.00304294
2541 0.00315905
2552 0.00320506
2563 0.00513196
2574 0.0032959
2585 0.0033989
2596 0.00338793
2607 0.00342894
2618 0.00350618
2629 0.0036099
2640 0.00550485
2651 0.00366306
2662 0.00378108
2673 0.00378895
2684 0.00381303
2695 0.00384879
2706 0.005862
2717 0.003968
2728 0.00406909
2739 0.00408602
2750 0.00416088
2761 0.00614214
2772 0.00781393
2783 0.0041461
2794 0.00422192
2805 0.00423098
2816 0.00619197
2827 0.00437903
2838 0.00436497
2849 0.00447202
2860 0.00642109
2871 0.00457287
2882 0.00457001
2893 0.0046289
2904 0.00671721
2915 0.00472903
2926 0.00480604
2937 0.00489712
2948 0.00682902
2959 0.00498796
2970 0.005023
2981 0.00506616
2992 0.00708294
3003 0.00508904
3014 0.00536203
3025 0.00717497
3036 0.00529099
3047 0.00541091
3058 0.00736213
3069 0.00550795
3080 0.00550485
3091 0.00755215
3102 0.00570893
3113 0.00567293
3124 0.007761
3135 0.00581789
3146 0.005867
3157 0.00788188
3168 0.00593805
3179 0.00604391
3190 0.00802684
3201 0.00609016
3212 0.0081389
3223 0.0062151
3234 0.00627804
3245 0.00828409
3256 0.00639606
3267 0.00840807
3278 0.00650001
3289 0.00654101
3300 0.00860095
3311 0.00663304
3322 0.00865602
3333 0.00678015
3344 0.00876284
3355 0.00684905
3366 0.00700307
3377 0.00878811
3388 0.00705194
3399 0.012655
3410 0.00736785
3421 0.00931811
3432 0.00750113
3443 0.00945401
3454 0.00754309
3465 0.0095799
3476 0.00768495
3487 0.00971889
3498 0.00777006
3509 0.00979519
3520 0.00786304
3531 0.00988579
3542 0.00996184
3553 0.00800419
3564 0.010056
3575 0.00816011
3586 0.0102
3597 0.00823498
3608 0.010283
3619 0.010252
3630 0.0084312
3641 0.0104439
3652 0.00851703
3663 0.0105529
3674 0.0105729
3685 0.00871897
3696 0.0106859
3707 0.00875592
3718 0.010869
3729 0.010783
3740 0.00895691
3751 0.0109491
3762 0.011034
3773 0.00910997
3784 0.0111239
3795 0.0111151
3806 0.00924993
3817 0.011209
3828 0.0113668
3839 0.00941396
3850 0.0114582
3861 0.011488
3872 0.00958109
3883 0.0115631
3894 0.011673
